B(normalized)ppm	keff	s-1	s+1	s-2	s+2
0.0000000000000000000	1.06627	1.06582	1.06672	1.06537	1.06717	1.06508	1.06746
1.298312194147608	0.80091	0.80057	0.80126	0.80022	0.80160	0.80000	0.80182
1.349817774600429	0.79916	0.79883	0.79949	0.79851	0.79982	0.79829	0.80003
1.3980427401637707	0.79766	0.79732	0.79799	0.79699	0.79832	0.79677	0.79854
1.499775033744938	0.79427	0.79387	0.79467	0.79347	0.79506	0.79322	0.79532
1.996007984031936	0.78201	0.78137	0.78265	0.78073	0.78329	0.78031	0.78371
2.664391055316203	0.77117	0.77048	0.77185	0.76980	0.77253	0.76935	0.77298
2.999100269919024	0.76681	0.76618	0.76743	0.76556	0.76806	0.76515	0.76846
